z	velocity	temperature	rho
0.783809	185.625	344.182	0.447794
0.783909	185.75	344.156	0.44735
0.784009	185.985	344.113	0.446925
0.784109	186.345	344.05	0.446516
0.784209	186.743	343.98	0.446073
0.784309	186.905	343.943	0.445578
0.784409	187.149	343.896	0.445084
0.784509	187.349	343.854	0.444525
0.784609	187.509	343.818	0.443976
0.784709	187.708	343.777	0.443486
0.784809	187.953	343.73	0.443045
0.784909	188.171	343.689	0.4426
0.785009	188.125	343.686	0.442133
0.785109	188.241	343.665	0.441735
0.785209	188.239	343.655	0.441325
0.785309	188.424	343.619	0.440912
0.785409	188.469	343.602	0.440469
0.785509	188.512	343.588	0.44005
0.785609	188.667	343.56	0.43965
0.785709	188.891	343.521	0.439257
0.785809	189.091	343.48	0.438826
0.785909	189.258	343.438	0.438309
0.786009	189.518	343.388	0.437786
0.786109	189.792	343.338	0.437326
0.786209	189.919	343.309	0.436854
0.786309	189.942	343.297	0.436345
0.786409	189.974	343.285	0.435876
0.786509	190.099	343.257	0.435433
0.786609	190.236	343.226	0.434962
0.786709	190.42	343.186	0.434492
0.786809	190.768	343.12	0.43404
0.786909	191.136	343.048	0.433522
0.787009	191.586	342.964	0.43299
0.787109	191.986	342.888	0.432489
0.787209	192.336	342.823	0.432008
0.787309	192.731	342.752	0.431548
0.787409	192.926	342.714	0.431069
0.787509	192.942	342.708	0.430614
0.787609	192.906	342.708	0.430196
0.787709	193.014	342.685	0.429786
0.787809	193.218	342.647	0.429363
0.787909	193.49	342.599	0.42891
0.788009	193.777	342.546	0.428455
0.788109	194.145	342.478	0.427981
0.788209	194.463	342.42	0.427415
0.788309	194.793	342.359	0.426896
0.788409	195.235	342.277	0.426415
0.788509	195.58	342.207	0.425847
0.788609	195.906	342.148	0.425268
0.788709	196.131	342.105	0.424739
0.788809	196.346	342.062	0.424189
0.788909	196.502	342.026	0.423628
0.789009	196.823	341.97	0.423168
0.789109	197.043	341.929	0.422711
0.789209	197.365	341.872	0.422274
0.789309	197.656	341.817	0.421808
0.789409	197.928	341.764	0.421312
0.789509	198.254	341.706	0.420834
0.789509	198.254	341.706	0.420834
0.789609	198.447	341.667	0.420315
0.789709	198.599	341.634	0.419761
0.789809	198.801	341.59	0.419202
0.789909	199.071	341.542	0.418704
0.790009	199.164	341.522	0.418221
0.790109	199.257	341.497	0.417686
0.790209	199.801	341.401	0.417199
0.790309	200.199	341.327	0.416663
0.790409	200.493	341.274	0.416112
0.790509	200.761	341.23	0.415643
0.790609	200.688	341.24	0.415152
0.790709	200.854	341.214	0.414725
0.790809	200.927	341.201	0.414277
0.790909	201.108	341.169	0.413824
0.791009	201.403	341.115	0.413336
0.791109	201.803	341.045	0.412828
0.791209	201.967	341.013	0.412296
0.791309	202.069	340.992	0.41177
0.791409	202.168	340.973	0.41129
0.791509	202.301	340.951	0.41084
0.791609	202.493	340.916	0.410367
0.791709	202.853	340.852	0.409888
0.791809	203.334	340.765	0.409399
0.791909	203.794	340.678	0.40884
0.792009	204.225	340.6	0.408253
0.792109	204.447	340.556	0.407627
0.792209	204.757	340.499	0.407059
0.792309	205.036	340.448	0.406523
0.792409	205.185	340.422	0.405994
0.792509	205.356	340.394	0.405529
0.792609	205.549	340.358	0.405065
0.792709	205.718	340.324	0.404538
0.792809	205.886	340.289	0.40397
0.792909	206.127	340.24	0.403426
0.793009	206.27	340.203	0.40283
0.793109	206.575	340.141	0.402232
0.793209	207.006	340.061	0.401704
0.793309	207.292	340.002	0.401179
0.793409	207.632	339.939	0.400619
0.793509	208.003	339.872	0.400091
0.793609	208.334	339.811	0.399591
0.793709	208.572	339.766	0.399064
0.793809	208.684	339.74	0.398506
0.793909	208.896	339.699	0.397974
0.794009	209.301	339.629	0.397469
0.794109	209.474	339.594	0.396936
0.794209	209.657	339.561	0.396424
0.794309	209.79	339.534	0.395886
0.794409	210.053	339.486	0.395353
0.794509	210.335	339.434	0.394813
0.794609	210.537	339.391	0.394232
0.794709	210.841	339.327	0.39362
0.794809	211.405	339.221	0.393077
0.794909	211.836	339.14	0.392523
0.795009	212.274	339.059	0.391955
0.795109	212.771	338.965	0.391348
0.795209	213.336	338.856	0.390712
0.795309	213.888	338.751	0.390076
0.795409	214.276	338.678	0.389461
0.795509	214.481	338.637	0.388836
0.795609	214.779	338.584	0.38825
0.795709	215.056	338.541	0.387727
0.795809	215.356	338.488	0.387187
0.795909	215.851	338.396	0.386634
0.796009	216.403	338.29	0.386026
0.796109	216.981	338.18	0.385401
0.796209	217.432	338.096	0.38477
0.796309	217.749	338.037	0.384144
0.796409	218	337.994	0.383564
0.796509	218.174	337.962	0.382981
0.796609	218.29	337.938	0.382348
0.796709	218.56	337.889	0.381773
0.796809	218.672	337.866	0.381206
0.796909	218.924	337.815	0.380613
0.797009	219.34	337.737	0.380018
0.797109	219.951	337.625	0.379478
0.797209	220.335	337.554	0.378891
0.797309	220.637	337.501	0.378326
0.797409	220.699	337.49	0.37775
0.797509	220.96	337.44	0.377162
0.797609	221.438	337.348	0.376563
0.797709	222.03	337.235	0.375961
0.797809	222.671	337.115	0.375362
0.797909	222.969	337.053	0.374662
0.798009	223.161	337.019	0.373983
0.798109	223.378	336.983	0.373398
0.798109	223.378	336.983	0.373398
0.798209	223.678	336.928	0.372825
0.798209	223.678	336.928	0.372825
0.798309	224.016	336.866	0.372208
0.798309	224.016	336.866	0.372208
0.798409	224.606	336.758	0.371644
0.798509	225.138	336.658	0.371041
0.798609	225.525	336.58	0.370358
0.798709	226.002	336.485	0.369683
0.798809	226.362	336.412	0.369007
0.798909	226.681	336.35	0.368371
0.799009	226.987	336.293	0.367772
0.799109	227.193	336.256	0.367154
0.799209	227.539	336.193	0.366568
0.799309	228.085	336.087	0.366006
0.799409	228.634	335.978	0.365333
0.799509	229.395	335.829	0.364615
0.799609	230.216	335.667	0.363893
0.799709	230.682	335.57	0.363108
0.799809	231.216	335.465	0.362377
0.799909	231.259	335.46	0.361632
0.800009	231.541	335.42	0.361129
0.800109	231.731	335.392	0.360658
0.800209	231.916	335.36	0.360068
0.800309	232.302	335.286	0.359439
0.800409	232.735	335.199	0.358814
0.800509	233.128	335.124	0.358209
0.800609	233.463	335.058	0.357574
0.800709	233.951	334.957	0.356923
0.800809	234.516	334.84	0.356226
0.800909	235.008	334.73	0.355498
0.801009	235.45	334.637	0.354774
0.801109	235.724	334.592	0.354143
0.801209	235.838	334.576	0.353636
0.801309	235.905	334.561	0.353077
0.801409	236.006	334.534	0.352448
0.801509	236.299	334.47	0.351806
0.801609	236.639	334.395	0.351169
0.801709	237.206	334.274	0.350569
0.801809	237.834	334.137	0.349878
0.801909	238.517	333.989	0.349178
0.802009	239.045	333.873	0.348458
0.802109	239.496	333.777	0.347769
0.802209	239.897	333.694	0.347128
0.802309	240.211	333.63	0.346517
0.802409	240.761	333.519	0.345906
0.802509	241.299	333.4	0.345209
0.802609	242.035	333.242	0.344522
0.802709	242.836	333.069	0.343846
0.802809	243.158	332.988	0.343043
0.802909	243.853	332.845	0.342336
0.803009	244.06	332.801	0.34162
0.803109	244.152	332.78	0.340921
0.803209	244.568	332.692	0.340269
0.803309	245.107	332.576	0.3396
0.803409	245.739	332.435	0.338865
0.803509	246.494	332.265	0.338102
0.803609	247.087	332.125	0.337317
0.803709	247.808	331.972	0.336655
0.803809	248.041	331.915	0.335972
0.803909	248.405	331.834	0.335293
0.804009	248.664	331.764	0.334565
0.804109	249.378	331.61	0.333882
0.804209	249.84	331.501	0.333158
0.804309	250.145	331.422	0.332426
0.804409	250.586	331.327	0.331744
0.804509	251.048	331.215	0.331093
0.804609	251.911	331.015	0.330391
0.804709	252.695	330.823	0.329567
0.804809	253.599	330.606	0.328764
0.804909	254.272	330.444	0.327921
0.805009	254.659	330.342	0.327107
0.805109	255.057	330.248	0.326368
0.805209	255.578	330.124	0.325631
0.805309	256.169	329.984	0.324897
0.805409	256.756	329.844	0.32418
0.805509	257.378	329.691	0.323446
0.805609	257.983	329.54	0.322656
0.805709	258.409	329.424	0.321818
0.805809	258.781	329.32	0.320973
0.805909	259.333	329.18	0.320201
0.806009	260.007	329.013	0.319438
0.806109	260.646	328.852	0.318659
0.806209	261.257	328.697	0.317921
0.806309	261.834	328.548	0.317169
0.806409	262.365	328.408	0.316391
0.806509	263.06	328.24	0.315626
0.806609	263.638	328.098	0.314827
0.806709	264.288	327.945	0.31408
0.806809	264.801	327.82	0.313363
0.806909	265.372	327.68	0.312658
0.807009	266.011	327.526	0.311928
0.807109	266.651	327.362	0.311095
0.807209	267.592	327.125	0.310301
0.807309	268.409	326.915	0.309483
0.807409	268.936	326.773	0.308571
0.807509	269.65	326.591	0.307721
0.807609	270.429	326.385	0.306852
0.807709	271.467	326.119	0.305919
0.807809	272.667	325.813	0.304929
0.807909	273.674	325.541	0.303844
0.808009	274.889	325.222	0.302855
0.808109	275.839	324.968	0.301844
0.808209	277.073	324.654	0.300954
0.808309	277.94	324.419	0.299994
0.808409	278.908	324.161	0.29899
0.808509	280.031	323.866	0.297976
0.808609	281.14	323.573	0.296922
0.808709	282.363	323.255	0.29581
0.808809	283.618	322.926	0.294714
0.808909	284.848	322.605	0.29365
0.809009	285.938	322.319	0.292579
0.809109	286.824	322.091	0.29158
0.809209	287.455	321.929	0.290657
0.809309	287.95	321.8	0.289751
0.809409	288.401	321.684	0.288898
0.809509	289.339	321.46	0.28816
0.809609	290.202	321.238	0.287273
0.809709	291.497	320.906	0.286373
0.809809	292.523	320.631	0.285381
0.809909	293.524	320.352	0.284267
0.810009	294.795	319.998	0.283126
0.810109	296.291	319.582	0.281942
0.810209	297.813	319.168	0.280795
0.810309	298.763	318.903	0.279676
0.810409	299.571	318.667	0.278538
0.810509	300.735	318.344	0.277365
0.810609	301.957	317.998	0.276082
0.810709	303.562	317.554	0.274841
0.810809	305.178	317.101	0.273627
0.810909	306.772	316.657	0.27236
0.811009	308.295	316.225	0.271055
0.811009	308.295	316.225	0.271055
0.811109	309.634	315.835	0.269662
0.811209	311.417	315.329	0.268369
0.811309	312.758	314.925	0.267002
0.811409	314.777	314.339	0.265567
0.811509	317.162	313.646	0.264074
0.811609	319.303	313.015	0.262554
0.811709	320.882	312.532	0.260881
0.811809	322.203	312.126	0.259196
0.811909	323.587	311.719	0.257728
0.812009	325.006	311.301	0.25643
0.812109	326.508	310.847	0.255108
0.812209	327.86	310.428	0.25369
0.812309	328.808	310.131	0.252366
0.812409	328.579	310.187	0.251335
0.81251	327.62	310.452	0.250844
0.812609	326.792	310.679	0.250627
0.812709	324.789	311.297	0.250983
0.812809	320.807	312.538	0.253336
0.812909	316.241	313.953	0.25663
0.813009	314.353	314.267	0.257243
0.813109	322.967	311.502	0.252849
0.813209	335.483	307.398	0.245083
0.813309	346.004	303.827	0.237567
0.813409	353.29	301.293	0.231742
0.813509	358.673	299.325	0.226547
0.813609	365.268	296.956	0.221578
0.813709	372.201	294.389	0.216184
0.813809	380.612	291.267	0.209897
0.813809	380.612	291.267	0.209897
0.813909	391.691	287.067	0.201815
0.813909	391.691	287.067	0.201815
0.814009	408.771	280.372	0.189785
0.814109	437.64	268.454	0.171025
0.81421	480.217	249.443	0.144538
0.814309	526.283	227.035	0.115474
0.814409	571.347	203.185	0.088152
0.814509	611.84	180.135	0.0652699
0.814609	646.025	159.452	0.0478809
0.814709	673.656	141.906	0.0355521
0.814809	695.736	127.346	0.0269627
0.814909	713.473	115.302	0.0209267
0.815009	727.904	105.273	0.0165992
0.815109	739.82	96.8358	0.013423
0.815209	749.803	89.6578	0.0110384
0.815309	758.276	83.4875	0.00921106
0.815409	765.549	78.1339	0.00778538
0.815509	771.855	73.4503	0.00665528
0.815609	777.368	69.3224	0.00574677
0.815709	782.228	65.6591	0.00500707
0.815809	786.541	62.3875	0.0043978
0.815909	790.395	59.4487	0.00389066
0.816009	793.859	56.7948	0.00346441
0.816109	796.989	54.386	0.00310299
0.816209	799.833	52.1895	0.00279403
0.816309	802.426	50.1783	0.00252798
0.816409	804.803	48.3297	0.00229733
0.816509	806.988	46.6248	0.00209613
0.816609	809.004	45.0475	0.00191964
0.816709	810.872	43.5836	0.00176401
0.816709	810.872	43.5836	0.00176401
0.816809	812.601	42.2243	0.00162613
0.816909	814.204	40.963	0.00150364
0.817009	815.742	39.7411	0.00139367
0.817109	817.493	38.3691	0.00129462
0.817209	818.342	37.8335	0.00120888
0.817309	814.048	43.4846	0.00112139
0.817409	761.537	101.688	0.00114132
0.817509	570.993	227.507	0.00163133
0.817609	309.194	321.909	0.00294395
0.817709	152.586	344.583	0.00433597
0.817809	100.317	345.574	0.00496708
0.817909	73.201	344.144	0.0051704
0.818009	51.2304	341.117	0.00531926
0.818109	33.8495	336.664	0.00547931
0.818109	33.8495	336.664	0.00547931
0.818209	22.1006	331.32	0.00565003
0.818309	16.9258	325.698	0.00584052
0.818409	19.2176	320.256	0.00604188
0.818509	27.754	315.216	0.0062418
0.818609	41.238	310.587	0.0064411
0.818709	58.5959	306.248	0.0066245
0.818809	78.4068	302.064	0.00678443
0.818909	99.4605	297.947	0.00691527
0.819009	120.558	293.878	0.00701435
0.819109	140.853	289.904	0.00708365
0.819209	159.593	286.118	0.00713185
0.819309	176.12	282.637	0.00716977
0.819409	190.175	279.584	0.00720707
0.819509	201.72	277.034	0.007252
0.819609	210.989	274.963	0.00731041
0.819709	218.453	273.287	0.00738378
0.819809	224.795	271.869	0.00746775
0.819909	230.766	270.545	0.00755263
0.820009	237.094	269.157	0.00762863
0.820109	244.07	267.618	0.0076882
0.820209	252.004	265.833	0.00772288
0.820309	261.034	263.768	0.00772911
0.820409	270.786	261.471	0.00771039
0.820509	281.122	258.959	0.00766777
0.820609	291.855	256.27	0.00760173
0.820709	302.716	253.466	0.00751681
0.820809	313.449	250.62	0.00741864
0.820909	323.831	247.803	0.00731296
0.821009	333.66	245.091	0.00720543
0.821109	342.749	242.559	0.00710165
0.821209	350.942	240.28	0.00700704
0.821309	358.095	238.322	0.00692677
0.821409	364.105	236.745	0.00686628
0.821509	368.843	235.604	0.00682968
0.821609	372.388	234.89	0.00681936
0.821709	374.761	234.608	0.0068386
0.821809	375.886	234.769	0.00688668
0.821909	376.044	235.266	0.00695725
0.822009	375.602	235.974	0.00704544
0.822109	374.812	236.805	0.0071478
0.822209	373.867	237.692	0.00725895
0.822309	372.95	238.574	0.0073727
0.822409	372.19	239.412	0.00748397
0.822509	371.651	240.183	0.00758935
0.822609	371.369	240.878	0.00768689
0.822709	371.366	241.486	0.00777538
0.822809	371.675	241.991	0.00785345
0.822909	372.338	242.372	0.00791933
0.823009	373.397	242.607	0.00797095
0.823109	374.969	242.655	0.00800597
0.823109	374.969	242.655	0.00800597
0.823209	377.026	242.524	0.00802076
0.823309	379.521	242.219	0.00801665
0.823409	382.516	241.718	0.00799753
0.823509	385.981	241.032	0.00796204
0.823509	385.981	241.032	0.00796204
0.823609	389.847	240.189	0.00791037
0.823709	393.971	239.24	0.00784657
0.823809	398.225	238.228	0.00777464
0.823909	402.511	237.188	0.00769757
0.824009	406.742	236.154	0.00761813
0.824109	410.835	235.16	0.0075391
0.824209	414.712	234.239	0.00746317
0.824209	414.712	234.239	0.00746317
0.824309	418.303	233.423	0.00739284
0.824409	421.542	232.743	0.00733052
0.824509	424.378	232.223	0.00727832
0.824509	424.378	232.223	0.00727832
0.824609	426.774	231.884	0.00723828
0.824709	428.648	231.757	0.00721171
0.824809	430.057	231.821	0.00719949
0.824909	430.99	232.088	0.00720186
0.825009	431.368	232.579	0.0072174
0.825109	431.32	233.243	0.00724482
0.825209	430.941	234.042	0.00728366
0.825309	430.289	234.957	0.00733317
0.825409	429.418	235.962	0.00739136
0.825509	428.415	237.019	0.00745491
0.825609	427.391	238.082	0.00751987
0.825609	427.391	238.082	0.00751987
0.825709	426.461	239.104	0.00758232
0.825809	425.728	240.045	0.00763928
0.825909	425.253	240.882	0.00768878
0.825909	425.253	240.882	0.00768878
0.826009	425.073	241.598	0.00772945
0.826109	425.247	242.17	0.00775928
0.826209	425.788	242.596	0.00777412
0.826309	426.598	242.907	0.00777481
0.826409	427.654	243.104	0.00776505
0.826509	429.031	243.155	0.00774443
0.826609	430.753	243.057	0.00771153
0.826709	432.774	242.833	0.00766711
0.826809	434.99	242.528	0.00761469
0.826909	437.305	242.177	0.00755771
0.827009	439.657	241.805	0.00749827
0.827109	441.994	241.434	0.0074379
0.827209	444.264	241.087	0.00737821
0.827309	446.41	240.788	0.00732098
0.827409	448.38	240.563	0.00726802
0.827509	450.128	240.432	0.00722097
0.827609	451.618	240.412	0.00718126
0.827709	452.811	240.522	0.00715007
0.827809	453.685	240.771	0.00712823
0.827909	454.227	241.164	0.00711659
0.828009	454.427	241.701	0.00711478
0.828109	454.357	242.352	0.00712033
0.828209	454.082	243.094	0.00713241
0.828309	453.597	243.926	0.00715203
0.828409	452.926	244.835	0.00717853
0.828509	452.136	245.789	0.00720937
0.828609	451.301	246.754	0.00724175
0.828609	451.301	246.754	0.00724175
0.828709	450.499	247.698	0.00727314
0.828709	450.499	247.698	0.00727314
0.828809	449.806	248.588	0.00730105
0.828909	449.307	249.39	0.00732351
0.829009	449.054	250.087	0.0073393
0.829109	449.025	250.689	0.00734771
0.829209	449.196	251.203	0.00734891
0.829309	449.54	251.637	0.00734331
0.829309	449.54	251.637	0.00734331
0.829409	450.066	251.983	0.00733059
0.829509	450.825	252.22	0.00730968
0.829609	451.829	252.349	0.00728038
0.829709	453.019	252.399	0.00724436
0.829809	454.31	252.407	0.00720437
0.829909	455.634	252.399	0.00716264
0.830009	456.949	252.394	0.00712056
0.830109	458.217	252.408	0.00707923
0.830209	459.401	252.457	0.00703976
0.830309	460.466	252.559	0.00700326
0.830409	461.38	252.727	0.00697073
0.830509	462.121	252.973	0.00694306
0.830609	462.656	253.308	0.00692087
0.830709	462.997	253.729	0.00690452
0.830809	463.131	254.239	0.00689392
0.830909	463.06	254.836	0.0068887
0.831009	462.857	255.488	0.00688819
0.831109	462.541	256.189	0.0068915
0.831209	462.118	256.937	0.00689787
0.831309	461.617	257.715	0.00690643
0.831409	461.082	258.504	0.00691601
0.831509	460.556	259.284	0.0069253
0.831609	460.087	260.034	0.00693296
0.831709	459.713	260.737	0.00693757
0.831809	459.466	261.381	0.00693847
0.831909	459.363	261.96	0.00693585
0.832009	459.398	262.478	0.00692961
0.832109	459.54	262.946	0.00691943
0.832209	459.798	263.357	0.00690471
0.832309	460.209	263.701	0.00688517
0.832409	460.737	263.994	0.00686167
0.832509	461.326	264.263	0.00683577
0.832609	461.931	264.525	0.00680884
0.832709	462.524	264.793	0.00678187
0.832809	463.082	265.076	0.00675554
0.832909	463.585	265.384	0.0067304
0.833009	464.011	265.726	0.00670702
0.833109	464.345	266.109	0.00668592
0.833209	464.572	266.54	0.00666744
0.833309	464.693	267.017	0.00665167
0.833409	464.719	267.537	0.0066385
0.833509	464.647	268.1	0.00662783
0.833609	464.477	268.705	0.00661957
0.833709	464.233	269.342	0.00661333
0.833809	463.934	270.002	0.00660854
0.833909	463.601	270.675	0.00660459
0.834009	463.258	271.35	0.00660086
0.834109	462.927	272.018	0.00659673
0.834209	462.627	272.67	0.00659166
0.834309	462.375	273.3	0.00658517
0.834409	462.18	273.902	0.00657697
0.834509	462.051	274.475	0.00656691
0.834609	461.978	275.023	0.00655501
0.834609	461.978	275.023	0.00655501
0.834709	461.963	275.544	0.00654139
0.834809	462.005	276.041	0.00652619
0.834909	462.08	276.526	0.00650961
0.835009	462.178	277.001	0.00649198
0.835109	462.281	277.476	0.0064738
0.835209	462.371	277.958	0.00645553
0.835309	462.431	278.455	0.00643751
0.835409	462.452	278.97	0.00641996
0.835509	462.432	279.503	0.00640311
0.835609	462.367	280.057	0.00638716
0.835709	462.255	280.633	0.00637227
0.835809	462.098	281.23	0.00635847
0.835909	461.896	281.849	0.00634572
0.836009	461.649	282.487	0.00633386
0.836109	461.369	283.14	0.00632261
0.836209	461.066	283.803	0.00631166
0.836309	460.751	284.472	0.00630076
0.836409	460.431	285.142	0.00628969
0.836509	460.115	285.811	0.00627828
0.836509	460.115	285.811	0.00627828
0.836609	459.807	286.477	0.00626638
0.836709	459.511	287.137	0.0062539
0.836709	459.511	287.137	0.0062539
0.836809	459.231	287.791	0.00624079
0.836909	458.961	288.441	0.00622709
0.837009	458.7	289.089	0.00621282
0.837109	458.448	289.733	0.00619805
0.837209	458.196	290.379	0.0061829
0.837309	457.938	291.028	0.00616751
0.837409	457.669	291.683	0.00615202
0.837509	457.384	292.346	0.00613654
0.837609	457.08	293.019	0.00612116
0.837609	457.08	293.019	0.00612116
0.837709	456.754	293.701	0.00610593
0.837709	456.754	293.701	0.00610593
0.837809	456.405	294.394	0.00609091
0.837909	456.031	295.097	0.00607608
0.838009	455.635	295.811	0.00606146
0.838109	455.216	296.534	0.006047
0.838209	454.775	297.266	0.00603268
0.838309	454.316	298.005	0.00601844
0.838409	453.841	298.751	0.00600422
0.838509	453.351	299.501	0.00598997
0.838609	452.85	300.255	0.00597563
0.838709	452.338	301.013	0.00596117
0.838809	451.816	301.772	0.00594657
0.838909	451.285	302.534	0.00593182
0.839009	450.743	303.298	0.00591695
0.839009	450.743	303.298	0.00591695
0.839109	450.189	304.065	0.00590197
0.839209	449.621	304.835	0.0058869
0.839309	449.039	305.609	0.00587179
0.839409	448.439	306.387	0.00585668
0.839509	447.82	307.168	0.0058416
0.839609	447.183	307.954	0.00582657
0.839709	446.526	308.744	0.00581159
0.839809	445.849	309.537	0.00579667
0.839909	445.153	310.334	0.00578181
0.840009	444.437	311.133	0.00576701
0.840109	443.703	311.933	0.00575225
0.840209	442.951	312.736	0.00573753
0.840309	442.179	313.539	0.00572286
0.840409	441.388	314.344	0.00570825
0.840509	440.578	315.149	0.0056937
0.840609	439.748	315.954	0.00567923
0.840709	438.899	316.758	0.00566484
0.840809	438.031	317.562	0.00565052
0.840909	437.144	318.364	0.00563628
0.841009	436.238	319.164	0.00562213
0.841109	435.312	319.962	0.00560808
0.841209	434.367	320.757	0.00559414
0.841309	433.402	321.549	0.00558032
0.841409	432.419	322.337	0.00556661
0.841509	431.416	323.121	0.00555303
0.841609	430.394	323.9	0.0055396
0.841709	429.352	324.675	0.00552632
0.841809	428.29	325.444	0.00551321
0.841909	427.209	326.208	0.00550025
0.842009	426.11	326.967	0.00548744
0.842109	424.992	327.718	0.00547478
0.842209	423.857	328.463	0.00546228
0.842309	422.704	329.2	0.00544995
0.842409	421.533	329.93	0.0054378
0.842509	420.344	330.65	0.00542584
0.842609	419.139	331.362	0.00541407
0.842609	419.139	331.362	0.00541407
0.842709	417.917	332.064	0.0054025
0.842809	416.679	332.756	0.00539114
0.842909	415.423	333.44	0.00537999
0.843009	414.152	334.113	0.00536903
0.843109	412.866	334.777	0.00535827
0.843209	411.566	335.43	0.00534772
0.843309	410.251	336.072	0.00533737
0.843409	408.921	336.704	0.00532723
0.843509	407.579	337.325	0.0053173
0.843609	406.223	337.934	0.00530758
0.843709	404.855	338.532	0.00529807
0.843809	403.475	339.119	0.00528877
0.843909	402.084	339.694	0.00527967
0.844009	400.682	340.257	0.00527079
0.844109	399.269	340.808	0.00526212
0.844209	397.846	341.348	0.00525366
0.844309	396.414	341.876	0.0052454
0.844409	394.973	342.392	0.00523734
0.844509	393.524	342.896	0.00522949
0.844609	392.067	343.388	0.00522184
0.844709	390.602	343.868	0.00521439
0.844809	389.131	344.336	0.00520713
0.844909	387.653	344.792	0.00520008
0.845009	386.17	345.237	0.00519323
0.845109	384.681	345.669	0.00518657
0.845209	383.187	346.089	0.0051801
0.845309	381.689	346.498	0.00517382
0.845409	380.187	346.895	0.00516773
0.845509	378.681	347.281	0.00516182
0.845609	377.172	347.655	0.0051561
0.845709	375.661	348.019	0.00515055
0.845809	374.148	348.371	0.00514518
0.845909	372.633	348.712	0.00513997
0.845909	372.633	348.712	0.00513997
0.846009	371.117	349.042	0.00513494
0.846109	369.6	349.362	0.00513007
0.846209	368.083	349.671	0.00512537
0.846309	366.565	349.969	0.00512082
0.846409	365.048	350.258	0.00511643
0.846509	363.531	350.536	0.0051122
0.846609	362.016	350.805	0.00510812
0.846709	360.502	351.064	0.00510419
0.846809	358.989	351.314	0.0051004
0.846909	357.478	351.554	0.00509674
0.847009	355.97	351.786	0.00509323
0.847109	354.464	352.008	0.00508984
0.847209	352.96	352.222	0.00508659
0.847309	351.46	352.428	0.00508346
0.847409	349.964	352.625	0.00508045
0.847509	348.47	352.814	0.00507757
0.847609	346.981	352.995	0.0050748
0.847709	345.496	353.168	0.00507214
0.847809	344.015	353.334	0.0050696
0.847909	342.538	353.493	0.00506716
0.848009	341.066	353.645	0.00506483
0.848109	339.599	353.789	0.00506261
0.848209	338.138	353.927	0.00506048
0.848309	336.681	354.058	0.00505845
0.848409	335.23	354.183	0.00505652
0.848509	333.784	354.301	0.00505467
0.848609	332.344	354.414	0.00505292
0.848709	330.91	354.52	0.00505125
0.848809	329.481	354.62	0.00504967
0.848909	328.059	354.715	0.00504818
0.849009	326.643	354.805	0.00504676
0.849109	325.233	354.889	0.00504541
0.849209	323.83	354.968	0.00504414
0.849309	322.433	355.041	0.00504295
0.849409	321.042	355.111	0.00504182
0.849509	319.659	355.175	0.00504076
0.849609	318.282	355.234	0.00503977
0.849709	316.912	355.29	0.00503884
0.849809	315.548	355.341	0.00503798
0.849909	314.192	355.387	0.00503718
0.850009	312.843	355.43	0.00503643
0.850109	311.5	355.469	0.00503574
0.850209	310.165	355.504	0.00503511
0.850309	308.837	355.535	0.00503453
0.850409	307.516	355.563	0.005034
0.850509	306.203	355.587	0.00503352
0.850609	304.896	355.608	0.00503309
0.850709	303.597	355.626	0.00503271
0.850809	302.305	355.641	0.00503237
0.850909	301.021	355.652	0.00503207
0.851009	299.743	355.661	0.00503182
0.851109	298.473	355.666	0.00503161
0.851209	297.211	355.669	0.00503144
0.851309	295.956	355.67	0.00503131
0.851409	294.708	355.667	0.00503121
0.851509	293.467	355.663	0.00503115
0.851609	292.234	355.655	0.00503113
0.851709	291.008	355.646	0.00503114
0.851809	289.789	355.634	0.00503118
0.851909	288.578	355.62	0.00503125
0.851909	288.578	355.62	0.00503125
0.852009	287.374	355.604	0.00503135
0.852109	286.177	355.586	0.00503148
0.852209	284.988	355.567	0.00503165
0.852309	283.806	355.545	0.00503183
0.852409	282.631	355.521	0.00503205
0.852509	281.463	355.496	0.00503229
0.852609	280.302	355.469	0.00503255
0.852709	279.149	355.44	0.00503284
0.852809	278.002	355.41	0.00503315
0.852909	276.863	355.378	0.00503348
0.853009	275.731	355.345	0.00503384
0.853109	274.606	355.311	0.00503421
0.853209	273.488	355.275	0.0050346
0.853309	272.377	355.237	0.00503502
0.853409	271.273	355.199	0.00503545
0.853509	270.176	355.159	0.0050359
0.853609	269.086	355.119	0.00503637
0.853709	268.002	355.077	0.00503685
0.853809	266.926	355.034	0.00503735
0.853909	265.856	354.99	0.00503786
0.854009	264.793	354.945	0.00503839
0.854109	263.737	354.899	0.00503893
0.854209	262.687	354.852	0.00503949
0.854309	261.644	354.805	0.00504006
0.854409	260.608	354.756	0.00504064
0.854509	259.578	354.707	0.00504124
0.854609	258.555	354.657	0.00504184
0.854709	257.538	354.607	0.00504246
0.854809	256.527	354.555	0.00504309
0.854909	255.523	354.503	0.00504373
0.855009	254.526	354.451	0.00504437
0.855109	253.534	354.397	0.00504503
0.855209	252.549	354.344	0.00504569
0.855309	251.571	354.289	0.00504637
0.855409	250.598	354.234	0.00504705
0.855409	250.598	354.234	0.00504705
0.855509	249.632	354.179	0.00504774
0.855609	248.671	354.123	0.00504843
0.855709	247.717	354.067	0.00504914
0.855809	246.769	354.01	0.00504985
0.855909	245.826	353.953	0.00505056
0.856009	244.89	353.896	0.00505129
