z	velocity	temperature	rho
-0.049601000000000006	154.668	289.876	0.679203
-0.04955599999999999	154.757	289.864	0.679006
-0.049514	154.9	289.844	0.678837
-0.04947299999999999	154.866	289.849	0.678635
-0.049462000000000006	154.863	289.85	0.67859
-0.049426	154.908	289.843	0.67845
-0.04939199999999999	154.856	289.851	0.678285
-0.049348	154.742	289.868	0.67803
-0.049296000000000006	154.969	289.836	0.677853
-0.049262	155.079	289.82	0.677741
-0.049206	155.152	289.81	0.677495
-0.04919299999999999	155.205	289.803	0.677449
-0.049134999999999984	155.165	289.809	0.677154
-0.04910599999999998	155.224	289.801	0.677023
-0.049052999999999986	155.273	289.794	0.676776
-0.048996999999999985	155.181	289.807	0.676464
-0.04894399999999999	155.286	289.793	0.67624
-0.048902	155.441	289.771	0.676102
-0.048858999999999986	155.545	289.757	0.675911
-0.04882599999999998	155.677	289.738	0.675761
-0.04877799999999999	155.626	289.746	0.675484
-0.04877699999999999	155.624	289.746	0.675481
-0.048706	155.75	289.729	0.675174
-0.04869499999999999	155.703	289.736	0.675058
-0.04863999999999999	155.783	289.724	0.674848
-0.04862	155.847	289.715	0.674769
-0.04858299999999999	155.953	289.7	0.674626
-0.04855099999999998	155.99	289.695	0.674488
-0.04849200000000001	155.894	289.71	0.674168
-0.048462000000000005	155.853	289.716	0.673994
-0.048396999999999996	156.191	289.667	0.673769
-0.048394999999999994	156.199	289.666	0.673761
-0.048369999999999996	156.215	289.664	0.673647
-0.048344	156.191	289.668	0.673511
-0.048296000000000006	156.266	289.657	0.673292
-0.04829	156.259	289.658	0.673259
-0.04824399999999998	156.2	289.667	0.673003
-0.04821400000000001	156.176	289.671	0.672838
-0.048145999999999994	156.354	289.645	0.672572
-0.04813999999999999	156.37	289.643	0.672549
-0.048080999999999985	156.232	289.663	0.672189
-0.04804	156.357	289.645	0.672008
-0.048024999999999984	156.419	289.636	0.671953
-0.04800299999999999	156.415	289.637	0.671846
-0.047941999999999985	156.501	289.625	0.671563
-0.04792099999999999	156.652	289.604	0.671513
-0.047901	156.735	289.592	0.671445
-0.04789199999999999	156.725	289.594	0.671395
-0.047829999999999984	156.703	289.597	0.67108
-0.04777100000000001	156.744	289.592	0.67081
-0.047720999999999986	156.904	289.569	0.670609
-0.04767099999999999	157.106	289.54	0.670406
-0.047663999999999984	157.085	289.544	0.670366
-0.04760699999999998	156.909	289.569	0.670022
-0.04754999999999998	157.242	289.522	0.669847
-0.047543	157.236	289.523	0.669812
-0.04747399999999999	157.135	289.538	0.669399
-0.04742099999999999	157.407	289.499	0.669204
-0.04741999999999999	157.41	289.499	0.6692
-0.047368999999999994	157.289	289.516	0.668893
-0.047345	157.286	289.517	0.668772
-0.04730999999999999	157.379	289.504	0.668632
-0.047284999999999994	157.417	289.499	0.668519
-0.047230999999999995	157.404	289.501	0.668246
-0.047178	157.528	289.484	0.668046
-0.04714199999999999	157.724	289.457	0.667935
-0.047122	157.73	289.456	0.667846
-0.047064999999999996	157.775	289.45	0.667591
-0.04702199999999998	157.856	289.439	0.667417
-0.046997999999999984	157.768	289.451	0.667268
-0.04695099999999999	157.728	289.457	0.66701
-0.046924999999999994	157.657	289.468	0.666852
-0.046877	157.705	289.461	0.666619
-0.046825000000000006	157.939	289.428	0.666455
-0.046757999999999994	157.81	289.447	0.666085
-0.046704999999999997	157.931	289.429	0.665867
-0.046658000000000005	158.068	289.41	0.665664
-0.046647999999999995	158.068	289.41	0.665613
-0.04661299999999999	158.052	289.413	0.665429
-0.04654900000000001	157.996	289.421	0.665094
-0.046497999999999984	158.23	289.387	0.664906
-0.04649300000000001	158.243	289.386	0.664887
-0.04644899999999999	158.068	289.411	0.664614
-0.046398999999999996	158.243	289.387	0.664434
-0.04633899999999999	158.386	289.366	0.664203
-0.04630299999999998	158.312	289.378	0.663971
-0.046259999999999996	158.558	289.342	0.663822
-0.04625099999999999	158.618	289.333	0.663788
-0.046209	158.58	289.339	0.663576
-0.04616999999999999	158.459	289.357	0.663317
-0.04611299999999999	158.487	289.354	0.663052
-0.046054999999999985	158.816	289.306	0.662881
-0.04600299999999999	158.8	289.309	0.662618
-0.04594899999999999	158.769	289.314	0.662346
-0.04588699999999998	158.794	289.311	0.662054
-0.045842999999999995	158.922	289.293	0.661883
-0.04583499999999999	158.93	289.292	0.661849
-0.04577299999999998	158.821	289.308	0.661466
-0.04571600000000001	159.082	289.27	0.661275
-0.04569799999999999	159.129	289.264	0.661205
-0.04567299999999999	159.102	289.268	0.661048
-0.04561299999999999	159.218	289.251	0.660775
-0.045599	159.237	289.248	0.660706
-0.045538999999999996	159.351	289.232	0.660433
-0.045515	159.347	289.233	0.66031
-0.04549	159.252	289.247	0.660153
-0.045438000000000006	159.26	289.246	0.659902
-0.04538699999999998	159.34	289.234	0.659653
-0.04533799999999999	159.48	289.214	0.659443
-0.045305999999999985	159.567	289.202	0.659299
-0.045258999999999994	159.647	289.191	0.659079
-0.04523099999999999	159.775	289.172	0.658973
-0.045211	159.833	289.164	0.65889
-0.045186000000000004	159.801	289.169	0.658742
-0.045159000000000005	159.707	289.183	0.658564
-0.04511599999999999	159.792	289.17	0.658368
-0.045084999999999986	159.876	289.159	0.658236
-0.045055999999999985	159.871	289.16	0.658087
-0.045037999999999995	159.853	289.162	0.657987
-0.04500499999999999	159.74	289.179	0.657788
-0.04495199999999999	159.865	289.161	0.657566
-0.04489499999999999	160.111	289.126	0.657339
-0.04485899999999998	160.043	289.136	0.657122
-0.04480399999999998	160.095	289.129	0.65684
-0.04478499999999999	160.161	289.119	0.65676
-0.04471999999999998	160.478	289.073	0.656519
-0.044649999999999995	160.384	289.088	0.656129
-0.04459099999999999	160.496	289.072	0.655864
-0.04457	160.435	289.081	0.65572
-0.044511999999999996	160.449	289.079	0.655432
-0.04446999999999998	160.613	289.056	0.655278
-0.044438000000000005	160.569	289.062	0.655102
-0.044388999999999984	160.654	289.051	0.65488
-0.044349	160.743	289.038	0.654693
-0.044296	160.884	289.017	0.654448
-0.044261999999999996	161.034	288.996	0.654329
-0.04423099999999999	160.993	289.002	0.654156
-0.044178999999999996	160.839	289.025	0.65384
-0.044132000000000005	161.082	288.99	0.653682
-0.04408999999999999	161.208	288.972	0.65349
-0.044076000000000004	161.292	288.959	0.653446
-0.044038999999999995	161.276	288.962	0.653255
-0.04399899999999998	161.296	288.96	0.65306
-0.04395199999999999	161.464	288.936	0.652878
-0.043939000000000006	161.503	288.93	0.652822
-0.043878	161.402	288.945	0.652467
-0.043845999999999996	161.482	288.934	0.652338
-0.043805999999999984	161.442	288.94	0.65213
-0.043766	161.45	288.94	0.651949
-0.04375499999999999	161.451	288.94	0.651895
-0.04369000000000001	161.561	288.924	0.651609
-0.043651999999999996	161.546	288.927	0.651402
-0.04363500000000001	161.526	288.929	0.651302
-0.04358000000000001	161.541	288.928	0.651034
-0.043569	161.536	288.929	0.650981
-0.04353499999999999	161.592	288.921	0.65083
-0.043493000000000004	161.792	288.891	0.650662
-0.043467000000000006	161.804	288.889	0.650514
-0.043419999999999986	161.624	288.916	0.650186
-0.043378	161.69	288.907	0.650003
-0.043329000000000006	161.826	288.887	0.649782
-0.043296	161.828	288.887	0.649608
-0.043239	161.897	288.876	0.649295
-0.04321	161.988	288.863	0.649153
-0.04320499999999999	162.0	288.861	0.649128
-0.043150999999999995	162.054	288.853	0.648868
-0.04311499999999999	161.964	288.867	0.648647
-0.04306099999999999	162.108	288.846	0.648427
-0.04300499999999999	162.264	288.823	0.648201
-0.04297099999999998	162.368	288.807	0.648031
-0.04295199999999999	162.414	288.801	0.647943
-0.04289499999999999	162.31	288.816	0.647588
-0.04283199999999998	162.645	288.767	0.647362
-0.042816999999999994	162.719	288.756	0.647305
-0.04281599999999999	162.721	288.756	0.647299
-0.04278399999999999	162.609	288.773	0.647088
-0.042744000000000004	162.66	288.765	0.646891
-0.04272899999999999	162.675	288.763	0.646816
-0.042682	162.645	288.768	0.646549
-0.042624999999999996	162.654	288.767	0.646278
-0.04258199999999998	162.729	288.756	0.646055
-0.042530999999999985	163.083	288.704	0.645923
-0.042489	163.063	288.708	0.645685
-0.042433	162.978	288.721	0.645366
-0.042384000000000005	163.044	288.712	0.645127
-0.04234299999999999	163.147	288.697	0.644941
-0.04228299999999999	163.43	288.655	0.644713
-0.042268	163.408	288.659	0.644621
-0.04222799999999999	163.422	288.657	0.644413
-0.042185	163.471	288.65	0.644217
-0.04211799999999999	163.533	288.642	0.643909
-0.04206499999999999	163.726	288.613	0.64369
-0.042011999999999994	163.62	288.63	0.643392
-0.04195399999999999	163.744	288.612	0.643143
-0.041904	163.898	288.589	0.642917
-0.04188	163.955	288.581	0.642807
-0.04184199999999999	163.879	288.593	0.642581
-0.041809999999999986	163.842	288.599	0.642401
-0.041762999999999995	163.769	288.61	0.642136
-0.04170299999999999	164.052	288.568	0.641926
-0.04164399999999999	164.119	288.558	0.641606
-0.04161899999999999	164.137	288.555	0.641469
-0.041569999999999996	163.993	288.577	0.641157
-0.04150999999999999	164.19	288.548	0.640891
-0.041446999999999984	164.392	288.518	0.640597
-0.04140099999999999	164.503	288.502	0.640388
-0.04134099999999999	164.309	288.531	0.639998
-0.041282999999999986	164.536	288.498	0.639758
-0.041234999999999994	164.61	288.487	0.639509
-0.04117799999999999	164.705	288.473	0.639241
-0.04111999999999999	164.932	288.439	0.638992
-0.04111099999999998	164.976	288.433	0.638961
-0.041070999999999996	164.903	288.444	0.638722
-0.041012999999999994	164.822	288.457	0.638405
-0.040948999999999985	165.286	288.388	0.638227
-0.04091899999999998	165.114	288.414	0.638002
-0.040893999999999986	164.896	288.447	0.637792
-0.04083299999999998	165.35	288.379	0.63763
-0.040791999999999995	165.379	288.375	0.637429
-0.040746000000000004	165.27	288.392	0.63713
-0.040699999999999986	165.401	288.372	0.636921
-0.04063999999999998	165.337	288.383	0.636579
-0.040637000000000006	165.342	288.382	0.636557
-0.040579000000000004	165.391	288.375	0.636233
-0.04053499999999999	165.508	288.358	0.636023
-0.04050299999999998	165.638	288.338	0.635906
-0.04047999999999999	165.725	288.325	0.63581
-0.040441000000000005	165.872	288.303	0.635643
-0.040439	165.88	288.302	0.635635
-0.040391999999999983	165.78	288.318	0.635324
-0.040357000000000004	165.783	288.317	0.635128
-0.040295	165.998	288.285	0.634881
-0.040245	165.973	288.289	0.634616
-0.040186	166.077	288.274	0.634355
-0.040156	165.929	288.297	0.634143
-0.040098999999999996	166.183	288.259	0.633922
-0.04006499999999999	166.201	288.257	0.633754
-0.040004999999999985	166.266	288.247	0.633438
-0.039963	166.38	288.23	0.633249
-0.039943000000000006	166.417	288.225	0.633149
-0.03988800000000001	166.497	288.213	0.632878
-0.03984399999999999	166.484	288.215	0.632635
-0.039804000000000006	166.266	288.248	0.632337
-0.03975099999999998	166.304	288.243	0.632054
-0.03970499999999999	166.631	288.193	0.63192
-0.03967899999999999	166.626	288.194	0.631772
-0.03966700000000001	166.599	288.198	0.631698
-0.03962299999999999	166.636	288.193	0.631477
-0.03958699999999998	166.523	288.211	0.631224
-0.039545	166.643	288.192	0.631049
-0.039488999999999996	166.776	288.172	0.630789
-0.039436	166.999	288.139	0.630584
-0.039382	167.062	288.13	0.630347
-0.039375999999999994	167.046	288.132	0.630311
-0.039331000000000005	166.985	288.141	0.630045
-0.03930899999999998	167.084	288.126	0.629934
-0.039264999999999994	167.029	288.135	0.629648
-0.03923399999999999	166.989	288.142	0.629455
-0.039164000000000004	167.187	288.111	0.629145
-0.039109000000000005	167.048	288.134	0.628829
-0.03906399999999999	167.27	288.099	0.62863
-0.039060999999999985	167.276	288.098	0.62862
-0.039014999999999994	167.302	288.095	0.62836
-0.038958999999999994	167.444	288.073	0.628089
-0.03889899999999999	167.646	288.043	0.627851
-0.03883599999999998	167.727	288.032	0.627549
-0.038773	167.873	288.01	0.627224
-0.03875399999999998	167.932	288.001	0.627135
-0.03870799999999999	168.041	287.984	0.626915
-0.038681999999999994	168.003	287.99	0.626753
-0.03865099999999999	167.996	287.992	0.626571
-0.038617999999999986	167.997	287.992	0.626385
-0.03856399999999999	168.058	287.983	0.626098
-0.03855600000000001	168.141	287.971	0.626081
-0.03851299999999999	168.531	287.911	0.625962
-0.038443000000000005	168.411	287.93	0.625508
-0.038388000000000005	168.562	287.907	0.625246
-0.038332000000000005	168.5	287.917	0.6249
-0.038269	168.7	287.886	0.62459
-0.038220000000000004	168.961	287.846	0.624381
-0.03819799999999998	169.009	287.839	0.624277
-0.038163	168.991	287.842	0.624076
-0.038108	168.839	287.866	0.623714
-0.038048	169.014	287.84	0.623471
-0.03801099999999999	169.22	287.809	0.623356
-0.03800200000000001	169.217	287.809	0.623309
-0.03797599999999998	169.209	287.811	0.623172
-0.037924999999999986	169.367	287.787	0.62296
-0.037866999999999984	169.41	287.781	0.622646
-0.037820999999999994	169.428	287.78	0.62242
-0.037801	169.434	287.779	0.622318
-0.037777000000000005	169.431	287.78	0.622184
-0.037750000000000006	169.401	287.785	0.62202
-0.037699999999999984	169.255	287.807	0.62168
-0.03764199999999998	169.542	287.764	0.621491
-0.03758599999999998	169.523	287.768	0.621195
-0.03753999999999999	169.592	287.757	0.620949
-0.03748499999999999	169.704	287.74	0.620664
-0.037471000000000004	169.676	287.744	0.62058
-0.03740399999999999	169.8	287.726	0.620274
-0.037367999999999985	169.84	287.72	0.62007
-0.03736300000000001	169.816	287.724	0.620027
-0.03729199999999999	169.878	287.714	0.619657
-0.037244	170.005	287.695	0.619427
-0.037191	170.013	287.694	0.619119
-0.037159	170.191	287.666	0.618997
-0.037099999999999994	170.021	287.693	0.618609
-0.037045999999999996	170.415	287.632	0.618443
-0.03697599999999998	170.217	287.664	0.618007
-0.03694999999999998	170.23	287.662	0.617849
-0.03690499999999999	170.269	287.656	0.617614
-0.03684699999999999	170.367	287.641	0.617367
-0.03679299999999999	170.639	287.599	0.61717
-0.03677	170.621	287.602	0.617034
-0.036750000000000005	170.587	287.608	0.616908
-0.036716	170.587	287.608	0.616706
-0.036668000000000006	170.591	287.607	0.61643
-0.03665299999999999	170.63	287.601	0.616361
-0.036605	170.722	287.588	0.61613
-0.03656899999999999	170.881	287.563	0.615939
-0.036563999999999985	170.893	287.561	0.615914
-0.036500000000000005	171.055	287.535	0.615621
-0.03643299999999999	171.057	287.535	0.615237
-0.03640299999999999	171.177	287.517	0.615108
-0.03637599999999999	171.242	287.507	0.614968
-0.03631199999999998	171.297	287.499	0.614625
-0.03628399999999998	171.337	287.493	0.61447
-0.03623399999999999	171.441	287.477	0.614215
-0.03619	171.561	287.458	0.614
-0.03614499999999998	171.533	287.463	0.613708
-0.03611799999999998	171.583	287.455	0.613564
-0.036073999999999995	171.449	287.477	0.613256
-0.03601599999999999	171.556	287.46	0.612948
-0.03595599999999999	171.812	287.42	0.612698
-0.035913	172.086	287.377	0.612532
-0.035883	172.109	287.374	0.612364
-0.035822999999999994	172.011	287.39	0.611964
-0.035767999999999994	172.32	287.342	0.61172
-0.035715	172.301	287.345	0.611393
-0.035657999999999995	172.536	287.309	0.611193
-0.03565099999999999	172.57	287.303	0.611162
-0.03561400000000001	172.568	287.304	0.610937
-0.035585000000000006	172.554	287.307	0.610759
-0.03556099999999998	172.513	287.313	0.610596
-0.035509999999999986	172.689	287.286	0.610369
-0.035442	172.612	287.299	0.609976
-0.03542299999999998	172.633	287.296	0.609873
-0.035414	172.638	287.295	0.609828
-0.035340999999999984	172.744	287.279	0.609437
-0.03531899999999999	172.709	287.284	0.60929
-0.035269999999999996	172.804	287.27	0.609049
-0.03523399999999999	172.839	287.265	0.608875
-0.03517299999999998	172.863	287.262	0.608529
-0.035164	172.887	287.258	0.608481
-0.03512199999999999	172.982	287.243	0.608276
-0.035064999999999985	172.947	287.249	0.607965
-0.03501699999999999	173.125	287.221	0.607737
-0.034968	173.397	287.178	0.607556
-0.03495899999999999	173.413	287.176	0.607513
-0.034906999999999994	173.355	287.185	0.6072
-0.034896999999999984	173.504	287.162	0.607188
-0.034864000000000006	173.47	287.167	0.606964
-0.034807000000000005	173.16	287.217	0.606514
-0.034759999999999985	173.493	287.164	0.606346
-0.034702999999999984	173.74	287.126	0.606145
-0.034666	173.947	287.093	0.605985
-0.034657999999999994	173.972	287.089	0.605948
-0.03464399999999998	173.962	287.09	0.605854
-0.034606	174.072	287.073	0.605649
-0.03453200000000001	174.132	287.064	0.605235
-0.03445999999999999	174.342	287.032	0.604887
-0.034447000000000005	174.312	287.037	0.604796
-0.034391000000000005	174.263	287.045	0.60443
-0.034316999999999986	174.635	286.986	0.60412
-0.034314999999999984	174.644	286.985	0.604115
-0.03426499999999999	174.601	286.993	0.603813
-0.034226000000000006	174.545	287.003	0.603565
-0.034168000000000004	174.691	286.98	0.603249
-0.03412799999999999	174.798	286.963	0.603029
-0.03407399999999999	174.801	286.963	0.602705
-0.034024	174.801	286.963	0.602424
-0.03397899999999998	175.009	286.931	0.602235
-0.033927999999999986	175.337	286.878	0.602041
-0.033870999999999984	175.104	286.917	0.601602
-0.03381299999999998	175.082	286.921	0.601251
-0.03376499999999999	175.495	286.855	0.60112
-0.03371199999999999	175.595	286.84	0.600862
-0.033662	175.528	286.851	0.600519
-0.033611	175.991	286.777	0.600374
-0.033547999999999994	175.929	286.788	0.60001
-0.033495	176.012	286.775	0.59972
-0.033446000000000004	176.06	286.768	0.5994
-0.033385	176.271	286.734	0.599071
-0.03332299999999999	176.208	286.745	0.598685
-0.03325699999999998	176.618	286.678	0.598425
-0.033199000000000006	176.408	286.713	0.59801
-0.03315399999999999	176.589	286.685	0.597786
-0.033106	176.645	286.676	0.597546
-0.033049999999999996	176.893	286.637	0.5973
-0.033003000000000005	176.605	286.683	0.596876
-0.03295299999999998	176.938	286.63	0.596675
-0.03293399999999999	177.019	286.617	0.596592
-0.032880999999999994	176.887	286.639	0.596237
-0.03283900000000001	177.009	286.62	0.596002
-0.032798999999999995	177.283	286.575	0.595857
-0.03278599999999998	177.317	286.57	0.595793
-0.032775	177.278	286.576	0.595721
-0.032719	177.344	286.566	0.595399
-0.032662	177.005	286.622	0.594962
-0.032607	177.33	286.57	0.59478
-0.032556	177.669	286.516	0.594595
-0.03253499999999998	177.688	286.513	0.594473
-0.03248699999999999	177.381	286.563	0.594072
-0.032441	177.471	286.549	0.593797
-0.03237899999999999	177.82	286.492	0.593543
-0.03236999999999998	177.814	286.493	0.593488
-0.032333	177.665	286.517	0.593216
-0.03226899999999999	178.062	286.453	0.592956
-0.032227000000000006	178.04	286.457	0.592689
-0.03218299999999999	177.899	286.481	0.592389
-0.03212499999999999	178.258	286.422	0.59219
-0.03207099999999999	178.048	286.457	0.591786
-0.032020999999999994	178.294	286.418	0.59158
-0.03198999999999999	178.462	286.39	0.591449
-0.03197999999999998	178.421	286.397	0.591374
-0.031918	178.461	286.391	0.591004
-0.031867000000000006	178.548	286.377	0.590715
-0.03181599999999998	178.695	286.354	0.59045
-0.03175700000000001	178.785	286.34	0.590141
-0.031717999999999996	178.893	286.322	0.589921
-0.03165899999999999	178.952	286.313	0.58956
-0.03159899999999999	179.039	286.299	0.589221
-0.03154799999999999	179.231	286.269	0.58897
-0.03148799999999999	179.444	286.234	0.588674
-0.03142699999999998	179.351	286.25	0.588287
-0.03138199999999999	179.505	286.226	0.5881
-0.03132599999999999	179.552	286.219	0.587802
-0.03126899999999999	179.705	286.195	0.587525
-0.031215999999999994	179.825	286.175	0.587248
-0.03120299999999998	179.87	286.168	0.58718
-0.031179999999999986	179.88	286.166	0.587031
-0.03112899999999999	179.983	286.15	0.586741
-0.03110199999999999	180.003	286.147	0.586582
-0.031054	180.045	286.14	0.586274
-0.031039999999999984	180.006	286.147	0.586178
-0.03098099999999998	179.947	286.157	0.585824
-0.030921000000000004	180.208	286.115	0.585551
-0.03087899999999999	180.391	286.084	0.585332
-0.03082499999999999	180.307	286.098	0.584941
-0.030769999999999992	180.514	286.065	0.584677
-0.030733999999999984	180.487	286.07	0.584445
-0.03068399999999999	180.676	286.039	0.584201
-0.030632999999999994	180.747	286.028	0.583916
-0.030565999999999982	180.979	285.99	0.583581
-0.030549999999999994	181.036	285.98	0.58349
-0.030501	181.125	285.966	0.58321
-0.030468999999999996	181.18	285.957	0.583041
-0.030438999999999994	181.16	285.961	0.582858
-0.03039899999999998	181.193	285.956	0.582614
-0.030337000000000003	181.248	285.947	0.582235
-0.03026799999999999	181.428	285.917	0.581847
-0.030205999999999983	181.56	285.896	0.581506
-0.030179999999999985	181.618	285.887	0.581363
-0.030116000000000004	181.673	285.878	0.581003
-0.030083	181.75	285.866	0.580842
-0.03001899999999999	182.058	285.814	0.580543
-0.030015999999999987	182.069	285.812	0.580525
-0.029953000000000007	181.934	285.836	0.58006
-0.029886999999999997	182.069	285.814	0.579698
-0.029820999999999986	182.116	285.806	0.579284
-0.029789999999999983	182.314	285.774	0.579162
-0.029764999999999986	182.442	285.753	0.579046
-0.029722	182.385	285.763	0.578759
-0.029670000000000002	182.357	285.768	0.578426
-0.029622999999999983	182.492	285.746	0.578192
-0.029567999999999983	182.693	285.713	0.577925
-0.029524999999999996	182.88	285.682	0.577738
-0.029480000000000006	182.888	285.681	0.577446
-0.029454000000000008	182.862	285.686	0.577267
-0.029433999999999988	182.887	285.681	0.57714
-0.029364	183.113	285.644	0.576762
-0.029294999999999988	183.357	285.603	0.576399
-0.029290999999999984	183.363	285.602	0.576373
-0.02924099999999999	183.284	285.617	0.576004
-0.029199000000000003	183.294	285.615	0.575706
-0.02914	183.437	285.591	0.57535
-0.029090000000000005	183.689	285.55	0.575135
-0.029027999999999998	183.938	285.508	0.574839
-0.029024999999999995	183.939	285.508	0.574819
-0.028998999999999997	183.936	285.509	0.574647
-0.028948	183.861	285.522	0.574301
-0.02893799999999999	183.826	285.528	0.574233
-0.028896000000000005	183.783	285.536	0.573973
-0.028844999999999982	184.059	285.49	0.57376
-0.028784000000000004	184.172	285.472	0.573406
-0.028756000000000004	184.148	285.476	0.573227
-0.028753	184.155	285.475	0.573208
-0.028703000000000006	184.359	285.441	0.572972
-0.02865999999999999	184.233	285.463	0.572639
-0.028622999999999982	184.387	285.436	0.572426
-0.028597999999999985	184.445	285.427	0.572284
-0.028554999999999997	184.579	285.405	0.572053
-0.02854699999999999	184.599	285.401	0.57201
-0.028495999999999994	184.655	285.392	0.571662
-0.028444999999999998	184.611	285.399	0.571287
-0.028393	185.041	285.327	0.571096
-0.028377999999999987	185.007	285.332	0.570987
-0.028357999999999994	185.155	285.307	0.570906
-0.028315000000000007	185.191	285.302	0.570642
-0.02829699999999999	185.187	285.303	0.570526
-0.028235999999999983	185.29	285.285	0.570161
-0.028210999999999986	185.504	285.25	0.570077
-0.028184999999999988	185.454	285.259	0.569884
-0.028135999999999994	185.268	285.291	0.569486
-0.028080999999999995	185.43	285.264	0.569192
-0.028043999999999986	185.676	285.222	0.569025
-0.027980000000000005	185.7	285.218	0.568608
-0.02793899999999999	185.682	285.221	0.56835
-0.02788299999999999	185.618	285.233	0.567962
-0.02785299999999999	185.786	285.205	0.567853
-0.02782499999999999	185.939	285.179	0.567739
-0.027809	186.021	285.165	0.567671
-0.027768999999999988	185.973	285.174	0.567405
-0.027719999999999995	185.835	285.198	0.567051
-0.02768799999999999	186.069	285.158	0.566919
-0.027622000000000008	186.11	285.151	0.566522
-0.027578999999999992	186.25	285.128	0.566289
-0.027538000000000007	186.384	285.105	0.566081
-0.02751199999999998	186.32	285.116	0.565889
-0.027495999999999993	186.262	285.127	0.565762
-0.027440999999999993	186.431	285.098	0.565501
-0.027430999999999983	186.42	285.1	0.565395
-0.027428000000000008	186.422	285.1	0.565352
-0.027366	186.552	285.078	0.565017
-0.027328999999999992	186.698	285.053	0.564823
-0.027308	186.774	285.04	0.56472
-0.027284000000000003	186.796	285.036	0.564582
-0.027230000000000004	186.818	285.033	0.564259
-0.027176000000000006	186.854	285.027	0.56395
-0.02713299999999999	187.046	284.995	0.5637
-0.027070999999999984	187.352	284.943	0.563415
-0.027070999999999984	187.353	284.942	0.563414
-0.027053999999999995	187.396	284.935	0.563323
-0.027028999999999997	187.412	284.933	0.563179
-0.02701199999999998	187.406	284.934	0.563079
-0.026963999999999988	187.508	284.917	0.562792
-0.026902999999999982	187.39	284.938	0.562339
-0.026852999999999988	187.76	284.875	0.562122
-0.026801999999999992	187.91	284.849	0.561863
-0.026748999999999995	187.87	284.857	0.561466
-0.02668799999999999	188.06	284.824	0.561138
-0.026684999999999987	188.071	284.823	0.561121
-0.026635999999999993	188.067	284.824	0.560762
-0.026588	188.495	284.751	0.560571
-0.026573999999999987	188.538	284.743	0.56049
-0.02652299999999999	188.306	284.784	0.56006
-0.02646699999999999	188.467	284.757	0.559725
-0.026412999999999992	188.772	284.705	0.55948
-0.026366	188.742	284.711	0.559191
-0.026307999999999998	189.148	284.641	0.558918
-0.026269999999999988	189.098	284.65	0.558664
-0.026265999999999984	189.089	284.652	0.558632
-0.026203000000000004	189.078	284.655	0.558235
-0.026164999999999994	189.146	284.644	0.558015
-0.026116	189.013	284.668	0.557648
-0.026055999999999996	189.502	284.584	0.557403
-0.02604099999999998	189.591	284.568	0.557341
-0.026027999999999996	189.603	284.566	0.557257
-0.025959999999999983	189.666	284.556	0.556784
-0.025916999999999996	189.86	284.523	0.556529
-0.025853999999999988	189.958	284.506	0.556167
-0.02579099999999998	190.118	284.479	0.555783
-0.025740999999999986	190.072	284.488	0.5554
-0.025736999999999982	190.037	284.494	0.555357
-0.02568899999999999	190.205	284.465	0.555085
-0.025667999999999996	190.387	284.434	0.555003
-0.025667999999999996	190.388	284.433	0.555002
-0.025612999999999997	190.433	284.426	0.554656
-0.025562	190.402	284.432	0.554345
-0.025538000000000005	190.386	284.436	0.554198
-0.025506	190.443	284.426	0.554011
-0.025501999999999997	190.461	284.423	0.553995
-0.02545899999999998	190.67	284.387	0.55381
-0.02541299999999999	190.745	284.374	0.553522
-0.025409999999999988	190.715	284.379	0.553495
-0.025365	190.533	284.411	0.553126
-0.025302999999999992	190.804	284.364	0.552811
-0.02527299999999999	190.846	284.357	0.552625
-0.025262000000000007	190.876	284.352	0.552568
-0.025196999999999997	191.22	284.292	0.552247
-0.025177000000000005	191.187	284.298	0.552088
-0.025128999999999985	191.23	284.291	0.551748
-0.02509799999999998	191.246	284.288	0.551535
-0.025036000000000003	191.551	284.234	0.551203
-0.025032	191.58	284.229	0.55119
-0.025000999999999995	191.61	284.225	0.550994
-0.02493899999999999	192.01	284.154	0.550697
-0.024936999999999987	192.0	284.156	0.55068
-0.024878999999999984	191.902	284.173	0.550201
-0.024824999999999986	192.048	284.148	0.549875
-0.024815000000000004	192.093	284.14	0.549827
-0.024767999999999984	192.04	284.151	0.549533
-0.024730000000000002	192.097	284.141	0.549293
-0.02471899999999999	192.071	284.146	0.549204
-0.024687999999999988	192.209	284.122	0.549004
-0.024629999999999985	192.518	284.067	0.548687
-0.024626999999999982	192.528	284.066	0.548668
-0.02456	192.612	284.052	0.548251
-0.02449599999999999	192.728	284.032	0.547863
-0.02445899999999998	192.833	284.014	0.547596
-0.024417999999999995	193.125	283.962	0.547365
-0.024403000000000008	193.12	283.963	0.547247
-0.024351999999999985	192.988	283.987	0.546849
-0.024290000000000006	193.179	283.954	0.546519
-0.024250999999999995	193.353	283.924	0.546306
-0.024233000000000005	193.348	283.925	0.546172
-0.024179000000000006	193.22	283.948	0.545754
-0.024122000000000005	193.715	283.859	0.545503
-0.024068000000000006	194.03	283.804	0.545199
-0.024007	193.894	283.83	0.544724
-0.023961999999999983	194.069	283.799	0.54449
-0.023925000000000002	194.183	283.78	0.54429
-0.023904999999999982	194.154	283.785	0.544149
-0.023861999999999994	194.327	283.755	0.543916
-0.023815000000000003	194.141	283.789	0.543535
-0.023757	194.522	283.721	0.543223
